Item_Identifier,level_1,Item_Weight
FDS03,3,7.825
FDS03,4,7.825
FDS03,5,7.825
FDS03,6,7.825
FDS03,7,7.825
FDS03,8,7.825
FDS03,9,7.825
FDS04,0,10.195
FDS04,1,10.195
FDS04,2,10.195
FDS04,3,10.195
FDS04,4,10.195
FDS04,5,10.195
FDS04,6,10.195
FDS04,7,10.195
FDS04,8,
FDS07,0,12.35
FDS07,1,12.35
FDS07,2,12.35
FDS07,3,12.35
FDS07,4,
FDS07,5,12.35
FDS07,6,12.35
FDS07,7,12.35
FDS08,0,5.735
FDS08,1,
FDS08,2,5.735
FDS08,3,5.735
FDS08,4,5.735
FDS08,5,5.735
FDS08,6,5.735
FDS08,7,
FDS08,8,5.735
FDS08,9,5.735
FDS09,0,
FDS09,1,
FDS09,2,8.895
FDS09,3,8.895
FDS09,4,8.895
FDS09,5,8.895
FDS09,6,8.895
FDS09,7,8.895
FDS09,8,8.895
FDS10,0,
FDS10,1,19.2
FDS10,2,19.2
FDS10,3,19.2
FDS10,4,19.2
FDS10,5,19.2
FDS10,6,19.2
FDS10,7,19.2
FDS10,8,19.2
FDS11,0,7.05
FDS11,1,7.05
FDS11,2,
FDS11,3,7.05
FDS11,4,7.05
FDS11,5,
FDS11,6,7.05
FDS11,7,7.05
FDS11,8,7.05
FDS12,0,9.1
FDS12,1,9.1
FDS12,2,
FDS12,3,9.1
FDS12,4,9.1
FDS12,5,9.1
FDS12,6,
FDS12,7,9.1
FDS12,8,9.1
FDS12,9,9.1
FDS13,0,6.465
FDS13,1,6.465
FDS13,2,
FDS13,3,6.465
FDS13,4,6.465
FDS13,5,6.465
FDS13,6,6.465
FDS13,7,6.465
FDS13,8,6.465
FDS13,9,
FDS14,0,7.285
FDS14,1,7.285
FDS14,2,7.285
FDS14,3,7.285
FDS14,4,7.285
FDS14,5,7.285
FDS14,6,
FDS14,7,7.285
FDS14,8,
FDS15,0,9.195
FDS15,1,9.195
FDS15,2,9.195
FDS15,3,9.195
FDS15,4,9.195
FDS15,5,9.195
FDS15,6,9.195
FDS15,7,
FDS15,8,
FDS15,9,9.195
FDS16,0,15.15
FDS16,1,15.15
FDS16,2,
FDS16,3,15.15
FDS16,4,15.15
FDS16,5,15.15
FDS16,6,15.15
FDS16,7,15.15
FDS19,0,13.8
FDS19,1,13.8
FDS19,2,13.8
FDS19,3,13.8
FDS19,4,13.8
FDS19,5,13.8
FDS19,6,13.8
FDS19,7,
FDS19,8,13.8
FDS20,0,8.85
FDS20,1,8.85
FDS20,2,8.85
FDS20,3,8.85
FDS20,4,8.85
FDS20,5,8.85
FDS20,6,
FDS20,7,8.85
FDS21,0,19.85
FDS21,1,19.85
FDS21,2,19.85
FDS21,3,19.85
FDS21,4,
FDS21,5,19.85
FDS21,6,
FDS21,7,19.85
FDS21,8,19.85
FDS21,9,19.85
FDS22,0,16.85
FDS22,1,16.85
FDS22,2,16.85
FDS22,3,16.85
FDS22,4,
FDS22,5,16.85
FDS22,6,16.85
FDS23,0,4.635
FDS23,1,4.635
FDS23,2,
FDS23,3,4.635
FDS23,4,4.635
FDS23,5,4.635
FDS23,6,4.635
FDS23,7,4.635
FDS23,8,
FDS24,0,20.85
FDS24,1,20.85
FDS24,2,20.85
FDS24,3,20.85
FDS24,4,20.85
FDS24,5,20.85
FDS24,6,
FDS24,7,20.85
FDS24,8,
FDS25,0,6.885
FDS25,1,6.885
FDS25,2,6.885
FDS25,3,
FDS25,4,6.885
FDS25,5,6.885
FDS25,6,
FDS25,7,6.885
FDS25,8,6.885
FDS25,9,6.885
FDS26,0,20.35
FDS26,1,
FDS26,2,20.35
FDS26,3,20.35
FDS26,4,20.35
FDS26,5,20.35
FDS26,6,20.35
FDS26,7,20.35
FDS26,8,20.35
FDS27,0,10.195
FDS27,1,
FDS27,2,10.195
FDS27,3,10.195
FDS27,4,10.195
FDS27,5,10.195
FDS27,6,10.195
FDS27,7,
FDS27,8,10.195
FDS28,0,8.18
FDS28,1,8.18
FDS28,2,
FDS28,3,8.18
FDS28,4,8.18
FDS28,5,8.18
FDS28,6,8.18
FDS28,7,8.18
FDS28,8,
FDS31,0,13.1
FDS31,1,13.1
FDS31,2,13.1
FDS31,3,
FDS31,4,13.1
FDS31,5,
FDS31,6,13.1
FDS31,7,13.1
FDS31,8,13.1
FDS32,0,17.75
FDS32,1,17.75
FDS32,2,17.75
FDS32,3,17.75
FDS32,4,17.75
FDS32,5,17.75
FDS32,6,
FDS32,7,17.75
FDS32,8,
FDS32,9,17.75
FDS33,0,6.67
FDS33,1,
FDS33,2,6.67
FDS33,3,6.67
FDS33,4,6.67
FDS33,5,6.67
FDS33,6,
FDS33,7,6.67
FDS33,8,6.67
FDS33,9,6.67
FDS34,0,19.35
FDS34,1,
FDS34,2,19.35
FDS34,3,19.35
FDS34,4,19.35
FDS34,5,19.35
FDS34,6,19.35
FDS34,7,19.35
FDS35,0,
FDS35,1,9.3
FDS35,2,9.3
FDS35,3,9.3
FDS35,4,9.3
FDS35,5,9.3
FDS35,6,9.3
FDS35,7,9.3
FDS36,0,8.38
FDS36,1,8.38
FDS36,2,8.38
FDS36,3,8.38
FDS36,4,8.38
FDS36,5,8.38
FDS36,6,
FDS36,7,8.38
FDS37,0,7.655
FDS37,1,7.655
FDS37,2,7.655
FDS37,3,7.655
FDS37,4,7.655
FDS37,5,7.655
FDS37,6,7.655
FDS37,7,7.655
FDS37,8,
FDS39,0,
FDS39,1,6.895
FDS39,2,6.895
FDS39,3,6.895
FDS39,4,6.895
FDS39,5,6.895
FDS39,6,6.895
FDS39,7,6.895
FDS39,8,6.895
FDS40,0,15.35
FDS40,1,15.35
FDS40,2,15.35
FDS40,3,15.35
FDS40,4,
FDS40,5,15.35
FDS40,6,
FDS40,7,15.35
FDS40,8,15.35
FDS40,9,15.35
FDS43,0,11.65
FDS43,1,11.65
FDS43,2,
FDS43,3,11.65
FDS43,4,11.65
FDS43,5,11.65
FDS43,6,11.65
FDS43,7,11.65
FDS44,0,12.65
FDS44,1,
FDS44,2,12.65
FDS44,3,12.65
FDS44,4,
FDS44,5,12.65
FDS44,6,12.65
FDS44,7,12.65
FDS44,8,12.65
FDS45,0,
FDS45,1,5.175
FDS45,2,5.175
FDS45,3,5.175
FDS45,4,5.175
FDS45,5,5.175
FDS45,6,5.175
FDS45,7,5.175
FDS45,8,
FDS45,9,5.175
FDS46,0,17.6
FDS46,1,
FDS46,2,17.6
FDS46,3,17.6
FDS46,4,17.6
FDS46,5,
FDS46,6,17.6
FDS46,7,17.6
FDS46,8,17.6
FDS47,0,16.75
FDS47,1,16.75
FDS47,2,16.75
FDS47,3,16.75
FDS47,4,
FDS47,5,16.75
FDS47,6,16.75
FDS47,7,16.75
FDS47,8,
FDS47,9,16.75
FDS48,0,15.15
FDS48,1,15.15
FDS48,2,15.15
FDS48,3,
FDS48,4,
FDS48,5,15.15
FDS48,6,15.15
FDS48,7,15.15
FDS48,8,15.15
FDS48,9,15.15
FDS49,0,9.0
FDS49,1,9.0
FDS49,2,9.0
FDS49,3,9.0
FDS49,4,9.0
FDS49,5,
FDS49,6,9.0
FDS49,7,9.0
FDS49,8,
FDS50,0,17.0
FDS50,1,17.0
FDS50,2,17.0
FDS50,3,17.0
FDS50,4,17.0
FDS50,5,17.0
FDS50,6,
FDS50,7,17.0
FDS51,0,13.35
FDS51,1,13.35
FDS51,2,
FDS51,3,13.35
FDS51,4,13.35
FDS51,5,13.35
FDS51,6,13.35
FDS51,7,13.35
FDS52,0,8.89
FDS52,1,8.89
FDS52,2,
FDS52,3,8.89
FDS52,4,
FDS52,5,8.89
FDS52,6,8.89
FDS52,7,8.89
FDS52,8,8.89
FDS52,9,8.89
FDS55,0,7.02
FDS55,1,7.02
FDS55,2,7.02
FDS55,3,
FDS55,4,7.02
FDS55,5,
FDS55,6,7.02
FDS55,7,7.02
FDS55,8,7.02
FDS55,9,7.02
FDS56,0,5.785
FDS56,1,5.785
FDS56,2,5.785
FDS56,3,5.785
FDS56,4,5.785
FDS56,5,5.785
FDS56,6,5.785
FDS56,7,
FDS56,8,5.785
FDS57,0,15.5
FDS57,1,15.5
FDS57,2,
FDS57,3,15.5
FDS57,4,15.5
FDS57,5,
FDS57,6,15.5
FDS57,7,15.5
FDS57,8,15.5
FDS58,0,9.285
FDS58,1,9.285
FDS58,2,9.285
FDS58,3,9.285
FDS58,4,9.285
FDS58,5,
FDS58,6,9.285
FDS58,7,9.285
FDS58,8,
FDS59,0,14.8
FDS59,1,14.8
FDS59,2,14.8
FDS59,3,14.8
FDS59,4,
FDS59,5,14.8
FDS59,6,
FDS59,7,14.8
FDS59,8,14.8
FDS59,9,14.8
FDS60,0,20.85
FDS60,1,20.85
FDS60,2,20.85
FDS60,3,20.85
FDS60,4,
FDS60,5,20.85
FDS60,6,20.85
FDS60,7,20.85
FDT01,0,13.65
FDT01,1,13.65
FDT01,2,13.65
FDT01,3,13.65
FDT01,4,13.65
FDT01,5,13.65
FDT01,6,13.65
FDT01,7,13.65
FDT01,8,
FDT02,0,12.6
FDT02,1,12.6
FDT02,2,12.6
FDT02,3,12.6
FDT02,4,12.6
FDT02,5,12.6
FDT02,6,
FDT02,7,12.6
FDT03,0,21.25
FDT03,1,21.25
FDT03,2,21.25
FDT03,3,21.25
FDT03,4,21.25
FDT03,5,21.25
FDT03,6,
FDT03,7,21.25
FDT03,8,
FDT03,9,21.25
FDT04,0,17.25
FDT04,1,17.25
FDT04,2,17.25
FDT04,3,17.25
FDT04,4,17.25
FDT04,5,17.25
FDT04,6,17.25
FDT04,7,17.25
FDT04,8,
FDT04,9,
FDT07,0,5.82
FDT07,1,5.82
FDT07,2,5.82
FDT07,3,5.82
FDT07,4,
FDT07,5,5.82
FDT07,6,5.82
FDT07,7,5.82
FDT07,8,
FDT08,0,13.65
FDT08,1,13.65
FDT08,2,13.65
FDT08,3,
FDT08,4,13.65
FDT08,5,13.65
FDT08,6,13.65
FDT08,7,13.65
FDT08,8,13.65
FDT09,0,15.15
FDT09,1,
FDT09,2,15.15
FDT09,3,15.15
FDT09,4,15.15
FDT09,5,
FDT09,6,15.15
FDT09,7,15.15
FDT09,8,15.15
FDT09,9,15.15
FDT10,0,16.7
FDT10,1,16.7
FDT10,2,16.7
FDT10,3,16.7
FDT10,4,16.7
FDT10,5,16.7
FDT10,6,16.7
FDT10,7,16.7
FDT10,8,
FDT11,0,5.94
FDT11,1,5.94
FDT11,2,
FDT11,3,5.94
FDT11,4,5.94
FDT11,5,5.94
FDT11,6,
FDT11,7,5.94
FDT11,8,5.94
FDT11,9,5.94
FDT12,0,
FDT12,1,6.215
FDT12,2,6.215
FDT12,3,6.215
FDT12,4,6.215
FDT12,5,6.215
FDT12,6,6.215
FDT12,7,6.215
FDT12,8,
FDT12,9,6.215
FDT13,0,14.85
FDT13,1,14.85
FDT13,2,14.85
FDT13,3,
FDT13,4,14.85
FDT13,5,14.85
FDT13,6,14.85
FDT13,7,14.85
FDT13,8,
FDT13,9,14.85
FDT14,0,10.695
FDT14,1,10.695
FDT14,2,10.695
FDT14,3,10.695
FDT14,4,
FDT14,5,10.695
FDT14,6,10.695
FDT14,7,
FDT14,8,10.695
FDT14,9,10.695
FDT15,0,12.15
FDT15,1,12.15
FDT15,2,12.15
FDT15,3,
FDT15,4,12.15
FDT15,5,12.15
FDT15,6,
FDT15,7,12.15
FDT15,8,12.15
FDT15,9,12.15
FDT16,0,9.895
FDT16,1,
FDT16,2,9.895
FDT16,3,9.895
FDT16,4,9.895
FDT16,5,9.895
FDT16,6,9.895
FDT16,7,9.895
FDT16,8,9.895
FDT19,0,7.59
FDT19,1,7.59
FDT19,2,
FDT19,3,7.59
FDT19,4,7.59
FDT19,5,7.59
FDT19,6,7.59
FDT19,7,
FDT19,8,7.59
FDT19,9,7.59
FDT20,0,10.5
FDT20,1,10.5
FDT20,2,10.5
FDT20,3,
FDT20,4,10.5
FDT20,5,10.5
FDT20,6,10.5
FDT20,7,10.5
FDT20,8,10.5
FDT21,0,7.42
FDT21,1,7.42
FDT21,2,7.42
FDT21,3,7.42
FDT21,4,7.42
FDT21,5,7.42
FDT21,6,
FDT21,7,7.42
FDT21,8,
FDT22,0,10.395
FDT22,1,10.395
FDT22,2,
FDT22,3,10.395
FDT22,4,10.395
FDT22,5,10.395
FDT22,6,10.395
FDT22,7,
FDT22,8,10.395
FDT23,0,7.72
FDT23,1,7.72
FDT23,2,7.72
FDT23,3,7.72
FDT23,4,7.72
FDT23,5,
FDT23,6,7.72
FDT23,7,7.72
FDT23,8,7.72
FDT24,0,12.35
FDT24,1,12.35
FDT24,2,12.35
FDT24,3,12.35
FDT24,4,12.35
FDT24,5,12.35
FDT24,6,12.35
FDT24,7,
FDT24,8,12.35
FDT25,0,7.5
FDT25,1,7.5
FDT25,2,7.5
FDT25,3,7.5
FDT25,4,7.5
FDT25,5,7.5
FDT25,6,7.5
FDT25,7,7.5
FDT25,8,
FDT25,9,
FDT26,0,18.85
FDT26,1,18.85
FDT26,2,
FDT26,3,18.85
FDT26,4,18.85
FDT26,5,18.85
FDT26,6,18.85
FDT26,7,18.85
FDT27,0,11.395
FDT27,1,11.395
FDT27,2,11.395
FDT27,3,11.395
FDT27,4,
FDT27,5,11.395
FDT27,6,11.395
FDT27,7,11.395
FDT27,8,
FDT27,9,11.395
FDT28,0,13.3
FDT28,1,13.3
FDT28,2,13.3
FDT28,3,13.3
FDT28,4,13.3
FDT28,5,13.3
FDT28,6,
FDT28,7,
FDT28,8,13.3
FDT31,0,19.75
FDT31,1,19.75
FDT31,2,19.75
FDT31,3,19.75
FDT31,4,19.75
FDT31,5,19.75
FDT31,6,19.75
FDT31,7,
FDT31,8,19.75
FDT31,9,
FDT32,0,19.0
FDT32,1,
FDT32,2,
FDT32,3,19.0
FDT32,4,19.0
FDT32,5,19.0
FDT32,6,19.0
FDT32,7,19.0
FDT32,8,19.0
FDT32,9,19.0
FDT33,0,7.81
FDT33,1,7.81
FDT33,2,7.81
FDT33,3,7.81
FDT33,4,7.81
FDT33,5,
FDT33,6,7.81
FDT33,7,7.81
FDT34,0,9.3
FDT34,1,9.3
FDT34,2,9.3
FDT34,3,9.3
FDT34,4,9.3
FDT34,5,9.3
FDT34,6,9.3
FDT34,7,
FDT34,8,9.3
FDT34,9,
FDT35,0,19.85
FDT35,1,19.85
FDT35,2,19.85
FDT35,3,
FDT35,4,19.85
FDT35,5,19.85
FDT35,6,19.85
FDT35,7,19.85
FDT36,0,12.3
FDT36,1,12.3
FDT36,2,
FDT36,3,12.3
FDT36,4,12.3
FDT36,5,12.3
FDT36,6,12.3
FDT36,7,12.3
FDT36,8,12.3
FDT36,9,
FDT37,0,14.15
FDT37,1,14.15
FDT37,2,14.15
FDT37,3,14.15
FDT37,4,
FDT37,5,14.15
FDT37,6,14.15
FDT37,7,
FDT37,8,14.15
FDT37,9,14.15
FDT38,0,18.7
FDT38,1,18.7
FDT38,2,18.7
FDT38,3,18.7
FDT38,4,18.7
FDT38,5,18.7
FDT38,6,18.7
FDT38,7,
FDT39,0,6.26
FDT39,1,6.26
FDT39,2,6.26
FDT39,3,6.26
FDT39,4,6.26
FDT39,5,6.26
FDT39,6,
FDT39,7,
FDT39,8,6.26
FDT39,9,6.26
FDT40,0,5.985
FDT40,1,5.985
FDT40,2,5.985
FDT40,3,5.985
FDT40,4,
FDT40,5,5.985
FDT40,6,5.985
FDT40,7,
FDT40,8,5.985
FDT43,0,16.35
FDT43,1,16.35
FDT43,2,16.35
FDT43,3,16.35
FDT43,4,16.35
FDT43,5,16.35
FDT43,6,16.35
FDT43,7,
FDT43,8,16.35
FDT43,9,
FDT44,0,16.6
FDT44,1,16.6
FDT44,2,16.6
FDT44,3,16.6
FDT44,4,16.6
FDT44,5,16.6
FDT44,6,
FDT44,7,16.6
FDT45,0,15.85
FDT45,1,15.85
FDT45,2,15.85
FDT45,3,15.85
FDT45,4,15.85
FDT45,5,15.85
FDT45,6,15.85
FDT45,7,
FDT45,8,15.85
FDT46,0,11.35
FDT46,1,
FDT46,2,11.35
FDT46,3,11.35
FDT46,4,11.35
FDT46,5,
FDT46,6,11.35
FDT46,7,11.35
FDT46,8,11.35
FDT46,9,11.35
FDT47,0,
FDT47,1,5.26
FDT47,2,5.26
FDT47,3,5.26
FDT47,4,5.26
FDT47,5,5.26
FDT47,6,5.26
FDT47,7,5.26
FDT47,8,5.26
FDT48,0,4.92
FDT48,1,4.92
FDT48,2,4.92
FDT48,3,4.92
FDT48,4,4.92
FDT48,5,
FDT48,6,4.92
FDT48,7,4.92
FDT49,0,7.0
FDT49,1,7.0
FDT49,2,7.0
FDT49,3,
FDT49,4,7.0
FDT49,5,7.0
FDT49,6,7.0
FDT49,7,7.0
FDT49,8,7.0
FDT50,0,6.75
FDT50,1,
FDT50,2,6.75
FDT50,3,6.75
FDT50,4,6.75
FDT50,5,6.75
FDT50,6,
FDT50,7,6.75
FDT50,8,6.75
FDT50,9,6.75
FDT51,0,
FDT51,1,11.65
FDT51,2,11.65
FDT51,3,11.65
FDT51,4,11.65
FDT51,5,11.65
FDT51,6,11.65
FDT51,7,11.65
FDT51,8,11.65
FDT51,9,
FDT52,0,9.695
FDT52,1,9.695
FDT52,2,9.695
FDT52,3,9.695
FDT52,4,9.695
FDT52,5,
FDT52,6,9.695
FDT52,7,9.695
FDT52,8,
FDT55,0,
FDT55,1,13.6
FDT55,2,13.6
FDT55,3,13.6
FDT55,4,13.6
FDT55,5,13.6
FDT55,6,13.6
FDT55,7,
FDT55,8,13.6
FDT56,0,16.0
FDT56,1,
FDT56,2,16.0
FDT56,3,16.0
FDT56,4,16.0
FDT56,5,16.0
FDT56,6,16.0
FDT56,7,
FDT56,8,16.0
FDT56,9,16.0
FDT57,0,15.2
FDT57,1,15.2
FDT57,2,15.2
FDT57,3,
FDT57,4,15.2
FDT57,5,15.2
FDT57,6,15.2
FDT57,7,15.2
FDT57,8,15.2
FDT58,0,9.0
FDT58,1,9.0
FDT58,2,9.0
FDT58,3,
FDT58,4,9.0
FDT58,5,9.0
FDT58,6,9.0
FDT58,7,9.0
FDT58,8,9.0
FDT59,0,13.65
FDT59,1,13.65
FDT59,2,13.65
FDT59,3,13.65
FDT59,4,
FDT59,5,13.65
FDT59,6,13.65
FDT59,7,
FDT59,8,13.65
FDT59,9,13.65
FDT60,0,12.0
FDT60,1,12.0
FDT60,2,12.0
FDT60,3,
FDT60,4,12.0
FDT60,5,
FDT60,6,12.0
FDT60,7,12.0
FDT60,8,12.0
FDT60,9,12.0
FDU01,0,20.25
FDU01,1,
FDU01,2,
FDU01,3,20.25
FDU01,4,20.25
FDU01,5,20.25
FDU01,6,20.25
FDU01,7,20.25
FDU01,8,20.25
FDU02,0,13.35
FDU02,1,13.35
FDU02,2,
FDU02,3,13.35
FDU02,4,13.35
FDU02,5,13.35
FDU02,6,13.35
FDU02,7,
FDU02,8,13.35
FDU03,0,18.7
FDU03,1,18.7
FDU03,2,18.7
FDU03,3,18.7
FDU03,4,18.7
FDU03,5,18.7
FDU03,6,
FDU03,7,18.7
FDU03,8,18.7
FDU04,0,
FDU04,1,7.93
FDU04,2,7.93
FDU04,3,7.93
FDU04,4,7.93
FDU04,5,7.93
FDU04,6,7.93
FDU04,7,
FDU04,8,7.93
FDU07,0,11.1
FDU07,1,11.1
FDU07,2,11.1
FDU07,3,11.1
FDU07,4,
FDU07,5,11.1
FDU07,6,
FDU07,7,11.1
FDU07,8,11.1
FDU08,0,10.3
FDU08,1,
FDU08,2,10.3
FDU08,3,10.3
FDU08,4,10.3
FDU08,5,10.3
FDU08,6,10.3
FDU08,7,10.3
FDU09,0,7.71
FDU09,1,
FDU09,2,7.71
FDU09,3,7.71
FDU09,4,7.71
FDU09,5,7.71
FDU09,6,7.71
FDU09,7,7.71
FDU10,0,10.1
FDU10,1,10.1
FDU10,2,10.1
FDU10,3,10.1
FDU10,4,
FDU10,5,10.1
FDU10,6,10.1
FDU10,7,10.1
FDU11,0,4.785
FDU11,1,4.785
FDU11,2,4.785
FDU11,3,4.785
FDU11,4,4.785
FDU11,5,
FDU11,6,4.785
FDU11,7,4.785
FDU11,8,4.785
FDU11,9,
FDU12,0,15.5
FDU12,1,15.5
FDU12,2,15.5
FDU12,3,15.5
FDU12,4,
FDU12,5,
FDU12,6,15.5
FDU12,7,15.5
FDU12,8,15.5
FDU12,9,15.5
FDU13,0,8.355
FDU13,1,
FDU13,2,8.355
FDU13,3,8.355
FDU13,4,8.355
FDU13,5,8.355
FDU13,6,8.355
FDU13,7,8.355
FDU13,8,
FDU13,9,8.355
FDU14,0,17.75
FDU14,1,
FDU14,2,17.75
FDU14,3,17.75
FDU14,4,17.75
FDU14,5,17.75
FDU14,6,17.75
FDU14,7,17.75
FDU14,8,17.75
FDU15,0,13.65
FDU15,1,13.65
FDU15,2,13.65
FDU15,3,13.65
FDU15,4,13.65
FDU15,5,13.65
FDU15,6,13.65
FDU15,7,13.65
FDU15,8,
FDU15,9,
FDU16,0,19.25
FDU16,1,19.25
FDU16,2,19.25
FDU16,3,19.25
FDU16,4,19.25
FDU16,5,19.25
FDU16,6,19.25
FDU16,7,
FDU19,0,
FDU19,1,8.77
FDU19,2,8.77
FDU19,3,8.77
FDU19,4,8.77
FDU19,5,8.77
FDU19,6,8.77
FDU19,7,8.77
FDU20,0,
FDU20,1,19.35
FDU20,2,19.35
FDU20,3,19.35
FDU20,4,19.35
FDU20,5,19.35
FDU20,6,
FDU20,7,19.35
FDU20,8,19.35
FDU20,9,19.35
FDU21,0,11.8
FDU21,1,11.8
FDU21,2,
FDU21,3,
FDU21,4,11.8
FDU21,5,11.8
FDU21,6,11.8
FDU21,7,11.8
FDU21,8,11.8
FDU21,9,11.8
FDU22,0,
FDU22,1,12.35
FDU22,2,12.35
FDU22,3,12.35
FDU22,4,12.35
FDU22,5,12.35
FDU22,6,12.35
FDU22,7,12.35
FDU22,8,
FDU23,0,12.15
FDU23,1,12.15
FDU23,2,12.15
FDU23,3,12.15
FDU23,4,12.15
FDU23,5,12.15
FDU23,6,
FDU23,7,12.15
FDU23,8,12.15
FDU24,0,6.78
FDU24,1,
FDU24,2,
FDU24,3,6.78
FDU24,4,6.78
FDU24,5,6.78
FDU24,6,6.78
FDU24,7,6.78
FDU24,8,6.78
FDU25,0,12.35
FDU25,1,12.35
FDU25,2,
FDU25,3,12.35
FDU25,4,12.35
FDU25,5,12.35
FDU25,6,12.35
FDU25,7,12.35
FDU26,0,16.7
FDU26,1,
FDU26,2,16.7
FDU26,3,16.7
FDU26,4,16.7
FDU26,5,
FDU26,6,16.7
FDU26,7,16.7
FDU26,8,16.7
FDU26,9,16.7
FDU27,0,
FDU27,1,18.6
FDU27,2,18.6
FDU27,3,18.6
FDU27,4,18.6
FDU27,5,18.6
FDU27,6,18.6
FDU27,7,18.6
FDU27,8,18.6
FDU28,0,19.2
FDU28,1,
FDU28,2,19.2
FDU28,3,
FDU28,4,19.2
FDU28,5,19.2
FDU28,6,19.2
FDU28,7,19.2
FDU28,8,19.2
FDU28,9,19.2
FDU31,0,10.5
FDU31,1,10.5
FDU31,2,10.5
FDU31,3,10.5
FDU31,4,
FDU31,5,10.5
FDU31,6,
FDU31,7,10.5
FDU31,8,10.5
FDU31,9,10.5
FDU32,0,8.785
FDU32,1,8.785
FDU32,2,
FDU32,3,8.785
FDU32,4,
FDU32,5,8.785
FDU32,6,8.785
FDU32,7,8.785
FDU32,8,8.785
FDU32,9,8.785
FDU33,0,7.63
FDU33,1,
FDU33,2,7.63
FDU33,3,7.63
FDU33,4,
FDU33,5,7.63
FDU33,6,7.63
FDU33,7,7.63
FDU33,8,7.63
FDU33,9,7.63
FDU34,0,18.25
FDU34,1,18.25
FDU34,2,18.25
FDU34,3,18.25
FDU34,4,18.25
FDU34,5,
FDU34,6,18.25
FDU34,7,18.25
FDU35,0,6.44
FDU35,1,
FDU35,2,6.44
FDU35,3,6.44
FDU35,4,6.44
FDU35,5,6.44
FDU35,6,6.44
FDU35,7,6.44
FDU35,8,6.44
FDU36,0,6.15
FDU36,1,
FDU36,2,6.15
FDU36,3,6.15
FDU36,4,
FDU36,5,6.15
FDU36,6,6.15
FDU36,7,6.15
FDU36,8,6.15
FDU37,0,9.5
FDU37,1,9.5
FDU37,2,9.5
FDU37,3,9.5
FDU37,4,
FDU37,5,
FDU37,6,9.5
FDU37,7,9.5
FDU37,8,9.5
FDU38,0,10.8
FDU38,1,10.8
FDU38,2,
FDU38,3,10.8
FDU38,4,10.8
FDU38,5,
FDU38,6,10.8
FDU38,7,10.8
FDU38,8,10.8
FDU38,9,10.8
FDU39,0,18.85
FDU39,1,18.85
FDU39,2,18.85
FDU39,3,18.85
FDU39,4,
FDU39,5,18.85
FDU39,6,18.85
FDU39,7,18.85
FDU40,0,20.85
FDU40,1,20.85
FDU40,2,20.85
FDU40,3,20.85
FDU40,4,20.85
FDU40,5,20.85
FDU40,6,
FDU40,7,20.85
FDU40,8,
FDU40,9,20.85
FDU43,0,
FDU43,1,19.35
FDU43,2,19.35
FDU43,3,
FDU43,4,19.35
FDU43,5,19.35
FDU43,6,19.35
FDU43,7,19.35
FDU43,8,19.35
FDU44,0,12.15
FDU44,1,12.15
FDU44,2,
FDU44,3,12.15
FDU44,4,12.15
FDU44,5,
FDU44,6,12.15
FDU44,7,12.15
FDU44,8,12.15
FDU45,0,
FDU45,1,15.6
FDU45,2,
FDU45,3,15.6
FDU45,4,15.6
FDU45,5,15.6
FDU45,6,15.6
FDU45,7,15.6
FDU45,8,15.6
FDU45,9,15.6
FDU46,0,10.3
FDU46,1,10.3
FDU46,2,10.3
FDU46,3,10.3
FDU46,4,10.3
FDU46,5,
FDU46,6,10.3
FDU46,7,10.3
FDU46,8,10.3
FDU47,0,12.8
FDU47,1,12.8
FDU47,2,12.8
FDU47,3,
FDU47,4,12.8
FDU47,5,12.8
FDU47,6,12.8
FDU47,7,12.8
FDU48,0,18.85
FDU48,1,18.85
FDU48,2,18.85
FDU48,3,18.85
FDU48,4,18.85
FDU48,5,
FDU48,6,18.85
FDU48,7,18.85
FDU48,8,
FDU48,9,18.85
FDU49,0,19.5
FDU49,1,19.5
FDU49,2,19.5
FDU49,3,19.5
FDU49,4,19.5
FDU49,5,19.5
FDU49,6,
FDU49,7,19.5
FDU50,0,5.75
FDU50,1,5.75
FDU50,2,
FDU50,3,5.75
FDU50,4,5.75
FDU50,5,5.75
FDU50,6,5.75
FDU50,7,5.75
FDU51,0,20.2
FDU51,1,20.2
FDU51,2,20.2
FDU51,3,
FDU51,4,20.2
FDU51,5,20.2
FDU51,6,20.2
FDU51,7,20.2
FDU52,0,7.56
FDU52,1,7.56
FDU52,2,
FDU52,3,
FDU52,4,7.56
FDU52,5,7.56
FDU52,6,7.56
FDU52,7,7.56
FDU52,8,7.56
FDU52,9,7.56
FDU55,0,16.2
FDU55,1,16.2
FDU55,2,
FDU55,3,16.2
FDU55,4,16.2
FDU55,5,16.2
FDU55,6,16.2
FDU55,7,16.2
FDU56,0,
FDU56,1,16.85
FDU56,2,16.85
FDU56,3,16.85
FDU56,4,16.85
FDU56,5,16.85
FDU56,6,16.85
FDU56,7,16.85
FDU57,0,
FDU57,1,8.27
FDU57,2,8.27
FDU57,3,8.27
FDU57,4,8.27
FDU57,5,
FDU57,6,8.27
FDU57,7,8.27
FDU57,8,8.27
FDU57,9,8.27
FDU58,0,6.61
FDU58,1,6.61
FDU58,2,
FDU58,3,6.61
FDU58,4,6.61
FDU58,5,6.61
FDU58,6,6.61
FDU58,7,6.61
FDU58,8,6.61
FDU59,0,5.78
FDU59,1,5.78
FDU59,2,5.78
FDU59,3,
FDU59,4,5.78
FDU59,5,5.78
FDU59,6,5.78
FDU59,7,5.78
